t,value
1611789423,2
1611789426,2
1611789429,2
1611789432,2
1611789435,2
1611789438,2
1611789441,2
1611789444,2
1611789447,2
1611789450,2
1611789453,2
1611789456,2
1611789459,2
1611789462,2
1611789465,2
1611789468,2
1611789471,2
1611789474,2
1611789477,2
1611789480,2
1611789483,2
1611789486,2
1611789489,2
1611789492,2
1611789495,2
1611789498,2
1611789501,2
1611789504,2
1611789507,2
1611789510,2
1611789513,2
1611789516,2
1611789519,2
1611789522,2
1611789525,2
1611789528,2
1611789531,2
1611789534,2
1611789537,2
1611789540,2
1611789543,2
1611789546,2
1611789549,2
1611789552,2
1611789555,2
1611789558,2
1611789561,2
1611789564,2
1611789567,2
1611789570,2
1611789573,2
1611789576,2
1611789579,2
1611789582,2
1611789585,2
1611789588,2
1611789591,2
1611789594,2
1611789597,2
1611789600,2
1611789603,2
1611789606,2
1611789609,2
1611789612,2
1611789615,2
1611789618,2
1611789621,2
1611789624,2
1611789627,2
1611789630,2
1611789633,2
1611789636,2
1611789639,2
1611789642,2
1611789645,2
1611789648,2
1611789651,2
1611789654,2
1611789657,2
1611789660,2
1611789663,2
1611789666,2
1611789669,2
1611789672,2
1611789675,2
1611789678,2
1611789681,2
1611789684,2
1611789687,2
1611789690,2
1611789693,2
1611789696,2
1611789699,2
1611789702,2
1611789705,2
1611789708,2
1611789711,2
1611789714,2
1611789717,2
1611789720,2
1611789723,2
1611789726,2
1611789729,2
1611789732,2
1611789735,2
1611789738,2
1611789741,2
1611789744,2
1611789747,2
1611789750,2
1611789753,2
1611789756,2
1611789759,2
1611789762,2
1611789765,2
1611789768,2
1611789771,2
1611789774,2
1611789777,2
1611789780,2
1611789783,2
1611789786,2
1611789789,2
1611789792,2
1611789795,2
1611789798,2
1611789801,2
1611789804,2
1611789807,2
1611789810,2
1611789813,2
1611789816,2
1611789819,2
1611789822,2
1611789825,2
1611789828,2
1611789831,2
1611789834,2
1611789837,2
1611789840,2
1611789843,2
1611789846,2
1611789849,2
1611789852,2
1611789855,2
1611789858,2
1611789861,2
1611789864,2
1611789867,2
1611789870,2
1611789873,2
1611789876,2
1611789879,2
1611789882,2
1611789885,2
1611789888,2
1611789891,2
1611789894,2
1611789897,2
1611789900,2
1611789903,2
1611789906,2
1611789909,2
1611789912,2
1611789915,2
1611789918,2
1611789921,2
1611789924,2
1611789927,2
1611789930,2
1611789933,2
1611789936,2
1611789939,2
1611789942,2
1611789945,2
1611789948,2
1611789951,2
1611789954,2
1611789957,2
1611789960,2
1611789963,2
1611789966,2
1611789969,2
1611789972,2
1611789975,2
1611789978,2
1611789981,2
1611789984,2
1611789987,2
1611789990,2
1611789993,2
1611789996,2
1611789999,2
1611790002,2
1611790005,2
1611790008,2
1611790011,2
1611790014,2
1611790017,2
1611790020,2
1611790023,2
1611790026,2
1611790029,2
1611790032,2
1611790035,2
1611790038,2
1611790041,2
1611790044,2
1611790047,2
1611790050,2
1611790053,2
1611790056,2
1611790059,2
1611790062,2
1611790065,2
1611790068,2
1611790071,2
1611790074,2
1611790077,2
1611790080,2
1611790083,2
1611790086,2
1611790089,2
1611790092,2
1611790095,2
1611790098,2
1611790101,2
1611790104,2
1611790107,2
1611790110,2
1611790113,2
1611790116,2
1611790119,2
1611790122,2
1611790125,2
1611790128,2
1611790131,2
1611790134,2
1611790137,2
1611790140,2
1611790143,2
1611790146,2
1611790149,2
1611790152,2
1611790155,2
1611790158,2
1611790161,2
1611790164,2
1611790167,2
1611790170,2
1611790173,2
1611790176,2
1611790179,2
1611790182,2
1611790185,2
1611790188,2
1611790191,2
1611790194,2
1611790197,2
1611790200,2
1611790203,2
1611790206,2
1611790209,2
1611790212,2
1611790215,2
1611790218,2
1611790221,2
1611790224,2
1611790227,2
1611790230,2
1611790233,2
1611790236,2
1611790239,2
1611790242,2
1611790245,2
1611790248,2
1611790251,2
1611790254,2
1611790257,2
1611790260,2
1611790263,2
1611790266,2
1611790269,2
1611790272,2
1611790275,2
1611790278,2
1611790281,2
1611790284,2
1611790287,2
1611790290,2
1611790293,2
