t,value
1611788565,18610560
1611788568,18610560
1611788571,18610560
1611788574,18610560
1611788577,18610560
1611788580,18607104
1611788583,18607104
1611788586,18607104
1611788589,18607104
1611788592,18607104
1611788595,18607104
1611788598,18607104
1611788601,18607104
1611788604,18607104
1611788607,18652800
1611788610,18652800
1611788613,18652800
1611788616,18652800
1611788619,18672384
1611788622,18672384
1611788625,18672384
1611788628,18672384
1611788631,18672384
1611788634,18672384
1611788637,18672384
1611788640,18718336
1611788643,18718336
1611788646,18718336
1611788649,18718336
1611788652,18718336
1611788655,18718336
1611788658,18718336
1611788661,18782976
1611788664,18782976
1611788667,18788224
1611788670,18788224
1611788673,18788224
1611788676,18788224
1611788679,18849024
1611788682,18849024
1611788685,18849024
1611788688,18849024
1611788691,18850432
1611788694,18850432
1611788697,18850432
1611788700,18875008
1611788703,18875008
1611788706,18875008
1611788709,18875008
1611788712,18875008
1611788715,18875008
1611788718,18875008
1611788721,18878080
1611788724,18878080
1611788727,18878080
1611788730,18878976
1611788733,18878976
1611788736,18878976
1611788739,18884736
1611788742,18884736
1611788745,18884736
1611788748,18884736
1611788751,18884736
1611788754,18884736
1611788757,18884736
1611788760,18889472
1611788763,18889472
1611788766,18889472
1611788769,18889472
1611788772,18889472
1611788775,18889472
1611788778,18884096
1611788781,18900608
1611788784,18900608
1611788787,18904832
1611788790,18904832
1611788793,18904832
1611788796,18904832
1611788799,18920832
1611788802,18920832
1611788805,18920832
1611788808,18920832
1611788811,18920832
1611788814,18920832
1611788817,18920832
1611788820,18924416
1611788823,18924416
1611788826,18924416
1611788829,18924416
1611788832,18924416
1611788835,18924416
1611788838,18924416
1611788841,18798720
1611788844,18798720
1611788847,18798720
1611788850,18798720
1611788853,18798720
1611788856,18798720
1611788859,18797568
1611788862,18813568
1611788865,18813568
1611788868,18813568
1611788871,18829056
1611788874,18829056
1611788877,18829056
1611788880,18845952
1611788883,18845952
1611788886,18845952
1611788889,18845952
1611788892,18845952
1611788895,18845952
1611788898,18845952
1611788901,18841600
1611788904,18841600
1611788907,18841600
1611788910,18841600
1611788913,18841600
1611788916,18841600
1611788919,18838400
1611788922,18838400
1611788925,18838400
1611788928,18838400
1611788931,18838400
1611788934,18838400
1611788937,18838400
1611788940,18840448
1611788943,18840448
1611788946,18840448
1611788949,18840448
1611788952,18840448
1611788955,18840448
1611788958,18840448
1611788961,18823040
1611788964,18823040
1611788967,18823040
1611788970,18823040
1611788973,18823040
1611788976,18823040
1611788979,18899200
1611788982,18899200
1611788985,18899200
1611788988,18899200
1611788991,18899200
1611788994,18899200
1611788997,18899200
1611789000,18934272
1611789003,18934272
1611789006,18934272
1611789009,18934272
