t,value
1611790488,48
1611790491,48
1611790494,48
1611790497,48
1611790500,48
1611790503,48
1611790506,48
1611790509,48
1611790512,48
1611790515,48
1611790518,48
1611790521,48
1611790524,48
1611790527,48
1611790530,48
1611790533,48
1611790536,48
1611790539,48
1611790542,48
1611790545,48
1611790548,48
1611790551,48
1611790554,48
1611790557,48
1611790560,48
1611790563,48
1611790566,48
1611790569,48
1611790572,48
1611790575,48
1611790578,48
1611790581,48
1611790584,48
1611790587,48
1611790590,48
1611790593,48
1611790596,48
1611790599,48
1611790602,48
1611790605,48
1611790608,48
1611790611,48
1611790614,48
1611790617,48
1611790620,48
1611790623,48
1611790626,48
1611790629,48
1611790632,48
1611790635,48
1611790638,48
1611790641,48
1611790644,48
1611790647,48
1611790650,48
1611790653,48
1611790656,48
1611790659,48
1611790662,48
1611790665,48
1611790668,48
1611790671,48
1611790674,48
1611790677,48
1611790680,48
1611790683,48
1611790686,48
1611790689,48
1611790692,48
1611790695,48
1611790698,48
1611790701,48
1611790704,48
1611790707,48
1611790710,48
1611790713,48
1611790716,48
1611790719,48
1611790722,48
1611790725,48
1611790728,48
1611790731,48
1611790734,48
1611790737,48
1611790740,48
1611790743,48
1611790746,48
1611790749,48
1611790752,48
1611790755,48
1611790758,48
1611790761,48
1611790764,48
1611790767,48
1611790770,48
1611790773,48
1611790776,48
1611790779,48
1611790782,48
1611790785,48
1611790788,48
1611790791,48
1611790794,48
1611790797,48
1611790800,48
1611790803,48
1611790806,48
1611790809,48
1611790812,48
1611790815,48
1611790818,48
1611790821,48
1611790824,48
1611790827,48
1611790830,48
1611790833,48
1611790836,48
1611790839,48
1611790842,48
1611790845,48
1611790848,48
1611790851,48
1611790854,48
1611790857,48
1611790860,48
1611790863,48
1611790866,48
1611790869,48
1611790872,48
1611790875,48
1611790878,48
1611790881,48
1611790884,48
1611790887,48
1611790890,48
1611790893,48
1611790896,48
1611790899,48
1611790902,48
1611790905,48
1611790908,48
1611790911,48
1611790914,48
1611790917,48
1611790920,48
1611790923,48
1611790926,48
1611790929,48
1611790932,48
1611790935,48
1611790938,48
1611790941,48
1611790944,48
1611790947,48
1611790950,48
1611790953,48
1611790956,48
1611790959,48
1611790962,48
1611790965,48
1611790968,48
1611790971,48
1611790974,48
1611790977,48
1611790980,48
1611790983,48
1611790986,48
1611790989,48
1611790992,48
1611790995,48
1611790998,48
1611791001,48
1611791004,48
1611791007,48
1611791010,48
1611791013,48
1611791016,48
1611791019,48
1611791022,48
1611791025,48
1611791028,48
1611791031,48
1611791034,48
1611791037,48
1611791040,48
1611791043,48
1611791046,48
1611791049,48
1611791052,48
1611791055,48
1611791058,48
1611791061,48
1611791064,48
1611791067,48
1611791070,48
1611791073,48
1611791076,48
1611791079,48
1611791082,48
1611791085,48
1611791088,48
1611791091,48
1611791094,48
1611791097,48
1611791100,48
1611791103,48
1611791106,48
1611791109,48
1611791112,48
1611791115,48
1611791118,48
1611791121,48
1611791124,48
1611791127,48
1611791130,48
1611791133,48
1611791136,48
1611791139,48
1611791142,48
1611791145,48
1611791148,48
1611791151,48
1611791154,48
1611791157,48
1611791160,48
1611791163,48
1611791166,48
1611791169,48
1611791172,48
1611791175,48
1611791178,48
1611791181,48
1611791184,48
1611791187,48
1611791190,48
1611791193,48
1611791196,48
1611791199,48
1611791202,48
1611791205,48
1611791208,48
1611791211,48
1611791214,48
1611791217,48
1611791220,48
1611791223,48
1611791226,48
1611791229,48
1611791232,48
1611791235,48
1611791238,48
1611791241,48
1611791244,48
1611791247,48
1611791250,48
1611791253,48
1611791256,48
1611791259,48
1611791262,48
1611791265,48
1611791268,48
1611791271,48
1611791274,48
1611791277,48
1611791280,48
1611791283,48
1611791286,48
1611791289,48
1611791292,48
1611791295,48
1611791298,48
1611791301,48
1611791304,48
1611791307,48
1611791310,48
1611791313,48
1611791316,48
1611791319,48
1611791322,48
1611791325,48
1611791328,48
1611791331,48
1611791334,48
1611791337,48
1611791340,48
1611791343,48
1611791346,48
1611791349,48
1611791352,48
1611791355,48
1611791358,48
